date,APPLE,IBM,MICROSOFT,SALESFORCE,VISA
2019-01-15,37.101959,99.26638,101.334511,149.190002,134.58252
2019-01-16,37.555214,99.176689,101.691559,148.539993,134.58252
2019-01-17,37.77821,99.641502,102.405655,149.820007,134.523712
2019-01-18,38.010891,100.970711,103.939987,152.509995,135.719208
2019-01-22,37.1577,99.910599,101.981056,148.949997,135.278259
2019-01-23,37.307983,108.366951,102.974991,149.75,134.259155
2019-01-24,37.012272,108.073395,102.482841,146.869995,134.935303
2019-01-25,38.238743,109.247665,103.418892,149.740005,135.885834
2019-01-28,37.884865,109.492302,101.402046,147.330002,133.259628
2019-01-29,37.492203,109.541229,99.336945,145.179993,132.289474
2019-01-30,40.054218,109.581985,102.656548,149.160004,134.837296
2019-01-31,40.342655,109.614632,100.774811,151.970001,132.299271
2019-02-01,40.362045,109.353676,99.182564,155.869995,137.336075
2019-02-04,41.50853,110.242516,102.038925,157.720001,138.659012
2019-02-05,42.218704,110.536095,103.467155,158.990005,139.668304
2019-02-06,42.233265,111.163986,102.318802,158.130005,138.649216
2019-02-07,41.43338,109.877045,101.585403,154.929993,137.355682
2019-02-08,41.482067,110.306023,101.971397,156.669998,137.561447
2019-02-11,41.243515,110.537033,101.566109,159.910004,137.973053
2019-02-12,41.598911,112.23645,103.148689,162.789993,139.13913
2019-02-13,41.426079,113.449142,103.07151,160.399994,140.60907
2019-02-14,41.577007,112.591194,103.158356,159.470001,140.530518
2019-02-15,41.484501,113.869911,104.432152,159.050003,142.248337
2019-02-19,41.608654,114.42263,104.383888,160.610001,141.786987
2019-02-20,41.876415,113.845131,103.841187,158.539993,142.07164
2019-02-21,41.640293,113.713135,106.031403,159.630005,141.355072
2019-02-22,42.105236,114.876343,107.543213,161.309998,143.19072
2019-02-25,42.411953,115.049591,108.144073,161.360001,143.377243
2019-02-26,42.436298,115.264084,108.890305,163,144.339203
2019-02-27,42.567749,114.810356,108.706169,163.119995,144.51593
2019-02-28,42.149052,113.95237,108.57048,163.649994,145.399384
2019-03-01,42.592083,114.835098,109.055061,164.529999,146.724594
2019-03-04,42.806297,114.199875,108.793404,158.5,145.24234
2019-03-05,42.728401,113.746132,108.250687,156.970001,145.232498
2019-03-06,42.482544,113.00367,108.299133,156.789993,145.095078
2019-03-07,41.990826,111.667244,106.98114,155.600006,144.133087
2019-03-08,42.090637,111.444489,107.097427,155.059998,144.643555
2019-03-11,43.548756,113.605888,109.345787,157.649994,147.902573
2019-03-12,44.038029,114.076126,110.111397,158.279999,148.943069
2019-03-13,44.232773,114.307114,110.964233,159.809998,149.669495
2019-03-14,44.724491,114.496864,111.051445,160.669998,151.367722
2019-03-15,45.306274,115.024834,112.330681,161.509995,152.604568
2019-03-18,45.76878,115.668304,113.939423,161.949997,152.11377
2019-03-19,45.406082,115.899292,114.016937,163.929993,151.750549
2019-03-20,45.80286,115.165077,113.890953,163.509995,150.92601
2019-03-21,47.489799,116.683022,116.507591,166.949997,152.938339
2019-03-22,46.506363,115.041336,113.435471,161.5,150.258484
2019-03-25,45.944054,114.818596,114.026642,160.880005,150.219193
2019-03-26,45.469372,115.676575,114.268929,159.399994,152.447525
2019-03-27,45.878323,114.868088,113.164116,155.119995,151.38736
2019-03-28,45.939182,115.429054,113.319191,155.179993,151.829102
2019-03-29,46.238594,116.402527,114.297989,158.369995,153.321182
2019-04-01,46.55262,118.217453,115.344635,161.179993,154.371506
2019-04-02,47.229332,117.969971,115.509392,160.509995,154.881973
2019-04-03,47.553089,118.489693,116.265305,162.619995,155.549484
2019-04-04,47.635857,117.788483,115.674141,158.520004,154.744522
2019-04-05,47.954735,118.200974,116.187767,158.559998,154.754349
2019-04-08,48.709358,118.291702,116.226547,158.470001,154.852524
2019-04-09,48.563305,117.235733,115.596619,156.970001,154.59729
2019-04-10,48.835934,117.986465,116.478516,160.240005,155.647659
2019-04-11,48.429417,118.613426,116.614182,160.729996,154.96051
2019-04-12,48.40995,119.083664,117.215042,160.710007,156.707794
2019-04-15,48.497578,118.71241,117.311951,160.089996,157.493134
2019-04-16,48.502453,119.73539,117.040604,158.690002,157.286957
2019-04-17,49.446941,114.760841,118.009727,155.339996,157.493134
2019-04-18,49.624641,115.767319,119.560318,155.990005,157.218246
2019-04-22,49.787731,114.579361,119.938271,158.759995,157.453842
2019-04-23,50.50584,115.85804,121.566406,161.229996,158.69072
2019-04-24,50.42794,115.453819,121.149689,159.559998,158.523834
2019-04-25,49.970303,114.364868,125.161827,163.089996,158.062469
2019-04-26,49.731743,115.033089,125.878975,165.960007,159.937363
2019-04-29,49.807209,114.711349,125.762688,165.360001,161.134964
2019-04-30,48.84811,115.717812,126.567039,165.350006,161.409821
2019-05-01,51.245853,115.957039,123.931038,162.149994,159.799957
2019-05-02,50.912354,115.156837,122.312614,161.830002,158.160583
2019-05-03,51.545258,115.701294,124.919525,163.339996,159.063705
2019-05-06,50.74926,115.808533,124.192696,162.5,159.299301
2019-05-07,49.38121,113.548157,121.643913,156.899994,157.267349
2019-05-08,49.390953,113.845131,121.634216,156.860001,157.807205
2019-05-09,48.860279,112.976967,121.62455,156.309998,156.87468
2019-05-10,48.183395,112.960289,123.204208,159.940002,157.758194
2019-05-13,45.383007,109.704697,119.540932,153.149994,154.440216
2019-05-14,46.101429,111.282417,120.878319,158.070007,157.267349
2019-05-15,46.653694,112.192314,122.580551,155.059998,159.799957
2019-05-16,46.448421,113.427765,125.41114,158.479996,162.090668
2019-05-17,46.184513,112.125519,124.574608,154.570007,161.323822
2019-05-20,44.740334,112.793343,122.775108,155.979996,160.714264
2019-05-21,45.598045,113.903564,123.436539,155.779999,161.097687
2019-05-22,44.664581,113.820099,124.185516,157.639999,161.471298
2019-05-23,43.902164,110.514427,122.736183,153.710007,158.787308
2019-05-24,43.733555,110.422607,122.794548,154.509995,159.89827
2019-05-28,43.552727,108.903328,122.716736,155.190002,160.950211
2019-05-29,43.345028,108.260574,121.530029,152.889999,159.986725
2019-05-30,43.569836,108.1604,122.298477,155.660004,160.016235
2019-05-31,42.780548,106.006706,120.30442,151.410004,158.610321
2019-06-03,42.348019,107.075203,116.569221,145.100006,155.926392
2019-06-04,43.897282,110.764862,119.79863,150.809998,159.593506
2019-06-05,44.605934,109.763138,122.395744,158.440002,162.601883
2019-06-06,45.260826,110.37252,124.331413,159.309998,164.10611
2019-06-07,46.465534,111.282417,127.813683,161.270004,167.183334
2019-06-10,47.05933,112.476128,128.980972,152.789993,167.940369
2019-06-11,47.604259,113.486191,128.494614,150.149994,167.43895
2019-06-12,47.452751,112.584633,127.90126,151.279999,168.697372
2019-06-13,47.442978,113.327583,128.708603,151.339996,166.495132
2019-06-14,47.098442,112.818382,128.835068,150.009995,166.799927
2019-06-17,47.379448,112.651421,129.224136,150.289993,166.701614
2019-06-18,48.493736,113.845139,131.4711,150.589996,166.426315
2019-06-19,48.352001,114.429459,131.986618,154.139999,167.812546
2019-06-20,48.740543,115.906998,133.212219,157.199997,170.811142
2019-06-21,48.574383,116.199173,133.231705,156.839996,170.516205
2019-06-24,48.525509,116.324387,134.019608,152.559998,170.919312
2019-06-25,47.78997,115.497971,129.78833,149.339996,168.392593
2019-06-26,48.823635,115.631523,130.274643,149.039993,168.176331
2019-06-27,48.808968,115.631523,130.488663,150.690002,168.34346
2019-06-28,48.364223,115.113991,130.303879,151.729996,170.624329
2019-07-01,49.251266,116.7668,131.976898,154.059998,171.007782
2019-07-02,49.539612,117.050652,132.852325,154.119995,172.32518
2019-07-03,49.950142,118.152519,133.708313,155.589996,173.888367
2019-07-05,49.906158,118.018959,133.319229,154.580002,173.681931
2019-07-08,48.877392,117.342796,133.221985,152.809998,173.219833
2019-07-09,49.17551,116.307686,132.735611,153.949997,174.733887
2019-07-10,49.661793,117.259315,134.087692,156.270004,176.287216
2019-07-11,49.30014,117.902084,134.622665,158.899994,177.693161
2019-07-12,49.67889,119.154228,135.109024,158.080002,177.290054
2019-07-15,50.145634,119.638405,135.109024,159.649994,177.526001
2019-07-16,49.972134,119.813683,133.338684,157.130005,176.287216
2019-07-17,49.69112,119.429695,132.550827,158.240005,176.129959
2019-07-18,50.2556,124.905754,132.696716,157.979996,177.486664
2019-07-19,49.505398,124.947502,132.891235,156.75,176.21843
2019-07-22,50.636799,124.997574,134.651825,157.699997,177.526001
2019-07-23,51.032665,125.531815,135.488373,156.25,177.850418
2019-07-24,50.991127,125.23967,136.879333,159.75,180.239487
2019-07-25,50.587925,125.540207,136.363815,159.350006,178.528793
2019-07-26,50.763874,126.349884,137.482422,159.970001,180.593445
2019-07-29,51.23793,125.949203,137.180862,156.210007,180.121475
2019-07-30,51.018002,125.022629,136.51947,156.960007,178.469818
2019-07-31,52.058987,123.745453,132.550827,154.5,174.999313
2019-08-01,50.93248,125.481743,134.291962,150.809998,176.149597
2019-08-02,49.854843,122.919006,133.163605,145.699997,174.429123
2019-08-05,47.245045,117.501404,128.601624,142.820007,166.013382
2019-08-06,48.139408,117.476349,131.013931,142.800003,169.572388
2019-08-07,48.637917,116.124039,131.58783,141.639999,172.364517
2019-08-08,49.71067,118.328445,135.099289,143.820007,176.86731
2019-08-09,49.301033,114.975395,133.951508,143.369995,176.031631
2019-08-12,49.175934,112.897659,132.083893,140.720001,173.367325
2019-08-13,51.258453,114.688232,134.8172,143.880005,175.59906
2019-08-14,49.732742,110.853745,130.757248,139.720001,170.585007
2019-08-15,49.485001,111.419617,130.464462,142.130005,173.548523
2019-08-16,50.65258,112.973686,132.855576,143.889999,175.478302
2019-08-19,51.596962,114.054771,135.080719,143.669998,176.964951
2019-08-20,51.599411,112.331787,133.958374,145.539993,176.472702
2019-08-21,52.158672,113.387543,135.451569,147.380005,178.146439
2019-08-22,52.114521,113.446655,134.465866,148.240005,177.30954
2019-08-23,49.705765,109.434814,130.181473,151.570007,172.524597
2019-08-26,50.650127,109.789543,132.191895,155.139999,174.848175
2019-08-27,50.078598,110.786156,132.474915,153.570007,175.625977
2019-08-28,50.414654,112.129089,132.29924,151.830002,175.911484
2019-08-29,51.268265,113.91964,134.797699,155.929993,178.372925
2019-08-30,51.202038,114.468628,134.543915,156.070007,178.028305
2019-09-03,50.456348,113.260857,132.7677,152.729996,176.433304
2019-09-04,51.31242,115.135841,134.319504,152.460007,178.963623
2019-09-05,52.315655,119.063255,136.681274,153.770004,181.87793
2019-09-06,52.310745,118.72541,135.75412,151.070007,182.872345
2019-09-09,52.533966,120.439972,134.212112,149.539993,178.747025
2019-09-10,53.154549,122.509216,132.806778,149.649994,173.627319
2019-09-11,54.844604,121.284538,132.845795,154.089996,172.278458
2019-09-12,54.721958,121.301445,134.212112,154.75,175.232132
2019-09-13,53.657398,121.343697,134.016922,152.979996,174.533112
2019-09-16,53.93948,120.338577,133.050735,153.009995,173.391006
2019-09-17,54.135719,120.102097,134.085251,152.820007,173.725784
2019-09-18,54.643467,120.118996,135.188095,152.770004,172.583649
2019-09-19,54.199493,120.752457,137.676743,153.600006,173.243332
2019-09-20,53.4072,119.831841,136.085938,155.199997,171.372665
2019-09-23,53.650032,119.99231,135.793182,154.649994,172.209534
2019-09-24,53.394936,119.662918,134.075516,152.050003,171.786163
2019-09-25,54.21666,120.912903,136.007858,152.990005,172.573807
2019-09-26,53.937031,121.242294,136.183533,152.339996,172.93811
2019-09-27,53.674572,120.980492,134.417068,148.259995,171.313599
2019-09-30,54.937813,122.821724,135.685776,148.440002,169.354309
2019-10-01,55.089897,121.335228,133.772949,147.690002,171.599106
2019-10-02,53.708904,119.671349,131.411148,144.220001,167.207993
2019-10-03,54.16515,119.950081,133.001923,147,170.201019
2019-10-04,55.683498,120.769341,134.797699,148.029999,173.263016
2019-10-07,55.695763,119.325089,133.821747,148.800003,172.199707
2019-10-08,55.043285,116.87574,132.406631,145.910004,169.75795
2019-10-09,55.688412,117.965279,134.914795,147.050003,172.180038
2019-10-10,56.438995,119.19838,135.75412,146.410004,172.180038
2019-10-11,57.94017,120.575081,136.32016,149.369995,174.32634
2019-10-14,57.856777,119.966965,136.193298,149.369995,174.621719
2019-10-15,57.72187,120.777794,138.164703,152.740005,175.99025
2019-10-16,57.488838,120.0261,137.032608,146.970001,175.123825
2019-10-17,57.712059,113.395981,136.329926,146.169998,175.19278
2019-10-18,57.989239,113.252388,134.104767,144.089996,172.997192
2019-10-21,58.994926,111.977043,135.10022,144.550003,173.706055
2019-10-22,58.860027,113.142601,133.089783,142.330002,168.222061
2019-10-23,59.649857,113.497345,133.938858,145.130005,168.674957
2019-10-24,59.747967,113.235519,136.573898,148.119995,173.440231
2019-10-25,60.483837,114.392616,137.34491,150.490005,175.104141
2019-10-28,61.089714,114.84024,140.72168,154.789993,177.0634
2019-10-29,59.676834,113.024361,139.394394,155.089996,174.887543
2019-10-30,59.669472,114.232147,141.131592,158.279999,176.482544
2019-10-31,61.018578,112.948357,139.921402,156.490005,176.098557
2019-11-01,62.750324,114.468628,140.263,159.740005,178.136581
2019-11-04,63.162418,116.276047,141.073044,157.600006,176.187164
2019-11-05,63.071674,116.461876,140.985184,158.149994,173.647003
2019-11-06,63.098648,117.21357,140.594803,158.929993,174.040848
2019-11-07,63.826885,117.666496,140.789978,159.5,175.675201
2019-11-08,64.001572,117.598137,142.449142,161.110001,176.206848
2019-11-11,64.508377,115.769348,142.59552,161.779999,176.768066
2019-11-12,64.449333,115.871895,143.53241,162.860001,176.964951
2019-11-13,65.066872,114.923302,143.766617,162.600006,176.640045
2019-11-14,64.616638,114.513115,144.498596,163.050003,177.27124
2019-11-15,65.384239,114.854942,146.36264,163.210007,177.290955
2019-11-18,65.713921,114.778038,146.72374,162.770004,177.182495
2019-11-19,65.514648,114.957489,146.772552,163.960007,180.249619
2019-11-20,64.751961,113.829453,146.517944,164.199997,179.154892
2019-11-21,64.461639,114.376381,146.380844,162.880005,177.409302
2019-11-22,64.405052,114.803673,146.488556,162.809998,176.995087
2019-11-25,65.534309,116.196625,148.094589,161.710007,178.474442
2019-11-26,65.022575,115.444595,148.877975,162.539993,180.032608
2019-11-27,65.895973,114.316582,149.161972,161.509995,181.827499
2019-11-29,65.750824,114.897682,148.24147,162.889999,181.965607
2019-12-02,64.990601,113.581627,146.449402,161,179.283112
2019-12-03,63.831806,112.906517,146.214371,161.570007,179.391571
2019-12-04,64.395203,112.795418,146.743164,156.429993,178.109528
2019-12-05,65.339943,112.727058,146.821518,158.220001,179.381729
2019-12-06,66.602081,113.846542,148.603775,158.009995,179.657867
2019-12-09,65.66964,114.444748,148.221848,157.479996,180.397522
2019-12-10,66.053436,114.436195,147.996628,156.399994,179.746597
2019-12-11,66.616837,114.308022,148.55481,156.389999,179.500076
2019-12-12,66.786591,115.641151,150.062897,158.589996,180.121399
2019-12-13,67.694435,114.692596,151.326141,161.130005,182.586899
2019-12-16,68.85321,114.624207,152.305405,161.960007,183.671753
2019-12-17,68.988533,114.701126,151.482819,161.630005,182.96167
2019-12-18,68.823692,114.86348,151.169449,161.479996,182.35022
2019-12-19,68.892586,114.991684,152.481674,163.330002,183.96759
2019-12-20,68.749901,115.871895,154.146423,164.550003,185.407455
2019-12-23,69.87178,115.837708,154.146423,163.740005,184.500153
2019-12-24,69.938202,115.350609,154.117065,163.25,184.983414
2019-12-26,71.325813,115.290787,155.380325,164.509995,186.551468
2019-12-27,71.298729,115.598419,155.664291,164.979996,186.778305
2019-12-30,71.721909,113.496178,154.322693,162.440002,185.239822
2019-12-31,72.245941,114.547287,154.430435,162.639999,185.308853
2020-01-02,73.894333,115.726616,157.289886,166.990005,188.484467
2020-01-03,73.175926,114.803673,155.331314,166.169998,186.985397
2020-01-06,73.759003,114.598579,155.732849,173.449997,186.581085
2020-01-07,73.412109,114.675484,154.312912,176,186.087952
2020-01-08,74.593048,115.632607,156.770859,177.330002,189.273438
2020-01-09,76.177452,116.85466,158.729401,179.600006,190.585068
2020-01-10,76.34967,116.811905,157.99498,180.199997,191.0979
2020-01-13,77.980843,116.735001,159.89473,183.850006,192.636383
2020-01-14,76.927841,116.068443,158.768585,182.119995,193.346451
2020-01-15,76.598175,116.752098,159.796814,181.059998,197.044769
2020-01-16,77.557671,117.914322,162.724808,182.690002,198.178909
2020-01-17,78.416313,118.19635,163.635544,182.229996,201.877167
2020-01-21,77.884895,118.93129,163.047943,185.270004,204.431458
2020-01-22,78.162903,122.964844,162.264572,182.75,205.033051
2020-01-23,78.53933,122.093201,163.263412,183.979996,203.672073
2020-01-24,78.312973,120.119125,161.618225,182.110001,202.173035
2020-01-27,76.010162,118.46125,158.915451,180.710007,198.908676
2020-01-28,78.160446,119.255989,162.029526,182.850006,200.052689
2020-01-29,79.796516,117.666496,164.55603,181.770004,202.034973
2020-01-30,79.680885,116.880295,169.197754,185.669998,205.338776
2020-01-31,76.147934,122.82814,166.700623,182.309998,196.226212
2020-02-03,75.938805,124.998764,170.764618,185.419998,198.040817
2020-02-04,78.445831,127.425758,176.385605,188.339996,200.752899
2020-02-05,79.085503,133.595764,176.170135,185.490005,200.013229
2020-02-06,80.010567,133.963242,179.82283,186.729996,200.240082
2020-02-07,78.923012,132.469406,180.077423,185.720001,199.944229
2020-02-10,79.297852,133.350174,184.787704,189.119995,203.149384
2020-02-11,78.81942,132.529846,180.616028,189.110001,201.12767
2020-02-12,80.691216,134.110046,180.880432,189.460007,204.579407
2020-02-13,80.116615,133.246536,179.901169,188.639999,204.836166
2020-02-14,80.13633,130.129349,181.507187,189.949997,207.690445
2020-02-18,78.669014,130.474701,183.34819,191.089996,208.589203
2020-02-19,79.808342,130.267487,183.898071,192.869995,210.673111
2020-02-20,78.989586,130.578354,181.089722,193.360001,208.83609
2020-02-21,77.20166,129.386719,175.364975,189.5,206.228745
2020-02-24,73.534561,126.442169,167.804062,185.940002,196.332611
2020-02-25,71.04377,122.366478,165.034988,181.270004,186.07106
2020-02-26,72.170784,120.674004,167.097031,178.869995,184.895767
2020-02-27,67.453117,114.940369,155.323547,172.149994,177.784775
2020-02-28,67.413643,112.384407,159.084396,170.399994,179.513107
2020-03-02,73.689911,115.967918,169.669739,176.759995,189.952469
2020-03-03,71.349564,111.305038,161.539261,169.369995,183.434021
2020-03-04,74.659088,115.898849,167.470184,175.690002,191.88826
2020-03-05,72.237381,111.86631,163.267456,169.600006,184.648849
2020-03-06,71.278053,110.294739,158.652374,164.080002,182.080978
2020-03-09,65.640533,101.728836,147.90007,151.210007,169.014542
2020-03-10,70.368065,107.738777,158.014084,161.339996,180.342773
2020-03-11,67.924133,101.866989,150.855728,154.570007,170.812057
2020-03-12,61.216316,88.776352,136.548843,140.589996,158.10112
2020-03-13,68.550537,93.214722,155.961823,147.779999,173.656448
2020-03-16,59.731724,85.555489,132.974564,124.300003,150.130875
2020-03-17,62.358128,92.092186,143.923218,135.419998,155.938217
2020-03-18,60.831608,89.415337,137.864624,132.240005,146.644516
2020-03-19,60.365505,86.643501,140.132919,139.460007,150.36795
2020-03-20,56.533173,82.369179,134.86969,139.350006,145.014938
2020-03-23,55.332169,81.833801,133.524429,140.520004,134.062027
2020-03-24,60.883396,91.081879,145.66124,153.639999,152.619751
2020-03-25,60.547997,91.40139,144.266907,147.059998,159.780121
2020-03-26,63.734219,97.480415,153.290939,154.729996,166.792358
2020-03-27,61.095482,93.283806,146.996689,146,159.562836
2020-03-30,62.839012,97.514938,157.336533,149.850006,163.523285
2020-03-31,62.710777,95.787956,154.862045,143.979996,159.128265
2020-04-01,59.411125,90.788284,149.36319,134.059998,151.217316
2020-04-02,60.402496,94.984901,152.456299,134.320007,155.444382
2020-04-03,59.534428,91.824501,151.052109,134.309998,149.97287
2020-04-06,64.728058,99.14698,162.285538,147.550003,167.345428
2020-04-07,63.978371,99.250587,160.537689,145.070007,166.505936
2020-04-08,65.61586,103.006813,162.148056,151.119995,172.777451
2020-04-09,66.08934,104.915146,162.157867,154.550003,171.542877
2020-04-13,67.386536,104.612907,162.521194,152.5,166.900986
2020-04-14,70.789757,106.996185,170.563309,157.710007,172.461365
2020-04-15,70.143639,102.488701,168.776184,155.630005,163.908447
2020-04-16,70.700989,99.932755,173.842987,157.059998,160.412216
2020-04-17,69.741669,103.723511,175.374832,162.619995,167.444183
2020-04-20,68.29406,103.973938,171.898743,162.759995,162.189987
2020-04-21,66.183075,100.822151,164.78949,150.559998,158.545578
2020-04-22,68.089386,103.024071,170.386536,154.139999,164.530655
2020-04-23,67.8255,104.785614,168.324463,151.720001,164.323273
2020-04-24,69.783592,107.69561,171.397964,153.979996,165.251633
2020-04-27,69.832916,108.731812,170.906982,157.630005,169.636734
2020-04-28,68.700974,109.034027,166.743561,154.460007,169.133041
2020-04-29,70.957458,111.123711,174.225952,160.429993,179.542755
2020-04-30,72.454391,108.420937,175.973816,161.949997,176.510696
2020-05-01,71.28791,105.234627,171.417587,156.369995,173.399658
2020-05-04,72.296555,105.070564,175.610489,161.470001,173.972488
2020-05-05,73.381645,105.84771,177.495804,163.25,176.234192
2020-05-06,74.138756,106.357178,179.243668,163.669998,176.569977
2020-05-07,74.905708,106.085907,180.284531,169.899994,180.461258
2020-05-08,76.688591,107.626053,181.345016,175.899994,182.801956
2020-05-11,77.895317,107.276016,183.367828,182.669998,181.290878
2020-05-12,77.005112,105.237083,179.214188,177.539993,177.25145
2020-05-13,76.075333,101.272972,176.504028,169.639999,175.19371
2020-05-14,76.542702,102.340569,177.269974,167,178.962906
2020-05-15,76.090164,102.366821,179.852463,171.330002,181.525177
2020-05-18,77.882935,106.374687,181.570877,172.5,189.330719
2020-05-19,77.432907,105.263329,180.314011,176.039993,187.332321
2020-05-20,78.938835,106.217171,182.815063,176.929993,191.784149
2020-05-21,78.350304,104.239494,180.619217,175.259995,188.578842
2020-05-22,78.854767,103.600677,180.697983,177.850006,188.816269
2020-05-26,78.320625,106.54969,178.78772,176.520004,191.151016
2020-05-27,78.661873,109.857491,179.024063,176.600006,190.755264
2020-05-28,78.696495,108.973679,178.620361,181.100006,192.179855
2020-05-29,78.619835,109.297455,180.441986,174.789993,193.149384
2020-06-01,79.586708,109.288704,180.028427,176.360001,192.268906
2020-06-02,79.955132,110.26004,182.076553,174.229996,194.257385
2020-06-03,80.395302,112.929039,182.519653,174.990005,194.761902
2020-06-04,79.702927,112.789017,180.117035,171.440002,191.566498
2020-06-05,81.972939,115.563019,184.331467,173.880005,197.472549
2020-06-08,82.457603,118.792068,185.473679,176.550003,197.462677
2020-06-09,85.061455,115.396767,186.891647,174.559998,196.948273
2020-06-10,87.24987,113.646599,193.823746,182.100006,198.333237
2020-06-11,83.060966,103.26815,183.41571,172.050003,186.857483
2020-06-12,83.778069,106.680954,184.86322,175.110001,190.201263
2020-06-15,84.814171,106.453445,186.0448,178.610001,189.706619
2020-06-16,87.061943,109.516228,190.603882,180.479996,190.814651
2020-06-17,86.940773,108.641136,191.263596,181.399994,191.487381
2020-06-18,86.975395,108.649895,193.311722,187.660004,191.833603
2020-06-19,86.478355,107.170998,192.159637,186.949997,190.141922
2020-06-22,88.740967,105.945892,197.496582,191.649994,192.87236
2020-06-23,90.635117,104.493263,198.81604,189.059998,195.850113
2020-06-24,89.035225,101.876785,194.808441,185.550003,189.360382
2020-06-25,90.217209,104.160736,197.270111,188.339996,191.902832
2020-06-26,87.445229,102.550591,193.321564,183.169998,187.243286
2020-06-29,89.460548,104.790802,195.399231,183.330002,189.330719
2020-06-30,90.207314,105.68338,200.391541,187.330002,191.101532
2020-07-01,90.036697,103.731941,201.563309,191.889999,191.704987
2020-07-02,90.036697,104.747032,203.099396,192.529999,193.574768
2020-07-06,92.445198,105.175819,207.471359,197.720001,195.64238
2020-07-07,92.158363,102.891861,205.058914,196.380005,192.120529
2020-07-08,94.304733,103.005623,209.568726,200.279999,192.981216
2020-07-09,94.710281,101.255463,211.035904,200.740005,190.151825
2020-07-10,94.875946,103.565681,210.395859,198.880005,190.488174
2020-07-13,94.438263,104.309494,203.897003,188.339996,186.995956
2020-07-14,96.001076,105.534607,205.157379,189.559998,191.259811
2020-07-15,96.661301,107.634804,204.852127,188.089996,194.445343
2020-07-16,95.471893,108.518631,200.795258,185.509995,191.427994
2020-07-17,95.279015,109.481216,199.77121,187.779999,193.000992
2020-07-20,97.286911,110.583817,208.35759,195.089996,196.344772
2020-07-21,95.944191,110.312538,205.551254,190.800003,194.376083
2020-07-22,96.21373,112.596504,208.50528,191.309998,196.730606
2020-07-23,91.834427,111.423889,199.436401,188.539993,195.315903
2020-07-24,91.606926,110.076271,198.215424,188.490005,193.060318
2020-07-27,93.77803,110.443802,200.726334,190.960007,194.801498
2020-07-28,92.23748,108.921165,198.924377,189.5,194.633301
2020-07-29,94.005524,109.664986,200.933105,193.610001,196.453613
2020-07-30,95.143021,107.547295,200.775528,191.699997,191.98201
2020-07-31,105.103409,107.582291,201.868561,194.850006,188.361191
2020-08-03,107.751762,108.781158,213.221878,203.190002,188.648102
2020-08-04,108.471336,110.120018,210.021667,201.410004,190.230957
2020-08-05,108.86451,109.77874,209.677032,202.639999,194.000183
2020-08-06,112.66272,110.365044,213.03479,207.789993,196.641556
2020-08-07,110.101242,110.781723,209.224106,201.050003,194.257385
2020-08-10,111.701538,112.687767,205.058914,197.160004,194.682755
2020-08-11,108.379562,112.368629,200.263535,191.990005,195.652267
2020-08-12,111.981468,112.324295,205.984528,192.619995,196.611893
2020-08-13,113.963264,110.843781,205.502014,195.139999,195.759796
2020-08-14,113.861702,111.056549,205.698929,193.460007,194.828476
2020-08-17,113.564438,110.320732,207.0578,196.740005,197.592773
2020-08-18,114.510742,110.746254,208.249252,204.009995,197.17662
2020-08-19,114.654419,109.788788,206.985825,205.110001,199.138397
2020-08-20,117.198563,109.177086,211.802673,209.509995,202.269257
2020-08-21,123.238091,109.185959,210.262863,207.529999,202.249451
2020-08-24,124.712036,111.420029,210.924179,208.460007,204.508469
2020-08-25,123.688934,110.498032,213.668213,216.050003,206.182892
2020-08-26,125.370995,110.081345,218.287613,272.320007,208.322998
2020-08-27,123.872261,110.506897,223.647354,276.320007,209.085892
2020-08-28,123.6716,110.879242,225.947189,271.100006,213.722794
2020-08-31,127.86557,109.318939,222.610931,272.649994,210.037064
2020-09-01,132.958801,109.398712,224.32843,281.25,211.384537
2020-09-02,130.204086,113.636375,228.651718,276.690002,214.485703
2020-09-03,119.779846,110.32959,214.487473,265.01001,207.034988
2020-09-04,119.859123,108.423531,211.476944,254.699997,202.774567
2020-09-08,111.793198,107.457207,200.036957,241.270004,198.276398
2020-09-09,116.252243,108.388062,208.555252,250.429993,202.180084
2020-09-10,112.457115,106.880959,202.711868,247.800003,199.683334
2020-09-11,110.980659,107.678848,201.389236,243.100006,198.831238
2020-09-14,114.310081,108.237366,202.751358,246.639999,203.091629
2020-09-15,114.488449,108.547646,206.077759,251.679993,203.497849
2020-09-16,111.109474,110.125687,202.396011,250.600006,203.240265
2020-09-17,109.33577,110.746254,200.283722,244.529999,203.378967
2020-09-18,105.867622,108.831345,197.796341,242.779999,200.743469
2020-09-21,109.078148,106.606133,199.918503,245.050003,195.630997
2020-09-22,110.792397,106.836632,204.735352,247.779999,198.712357
2020-09-23,106.145073,105.34726,197.993759,235.990005,193.57016
2020-09-24,107.235062,104.691208,200.560104,237.550003,193.718781
2020-09-25,111.258118,105.453636,205.130173,242.740005,195.432846
2020-09-28,113.913719,107.918198,206.729172,246.669998,198.474564
2020-09-29,113.051643,107.217842,204.577393,247.449997,197.602692
2020-09-30,114.755981,107.865013,207.607681,251.320007,198.127808
2020-10-01,115.727066,107.350815,209.710114,253.449997,201.476654
2020-10-02,111.991371,106.889832,203.521255,247.850006,199.60405
2020-10-05,115.439713,108.166435,207.657043,251.529999,201.664886
2020-10-06,112.130112,108.130981,203.244873,250.139999,198.603363
2020-10-07,114.032631,109.992699,207.114166,259.980011,200.604752
